Id,Name,Opportunity__c,Type,Amount,StageName,Probability,ForecastCategoryName,Most_Likely__c,CampaignId,License_Type__c,Contract_of_Yrs__c,CreatedDate,CloseDate,OwnerId,AccountId,ProductId
0063000000B10isAAB,Yankeedoodle20131sAAB,"",New,106007.07,Qualified Out,0,Omitted,"","","","",2013-01-25,2013-05-07,00530000000ow7AAAQ,0013000000D7sVCAAZ,ProductA
0063000000B10wlAAB,Big Corp20121lAAB,"",New,17667.84,Qualified Out,0,Omitted,"","","","",2013-01-25,2013-05-06,00530000000ow7AAAQ,0013000000HFPw9AAH,ProductC
0063000000B10wQAAR,Yankeedoodle20131QAAR,"",New,17667.84,Qualified Out,0,Omitted,"",70130000000ClewAAC,"","",2013-01-25,2013-11-14,00530000000ow7AAAQ,0013000000D7sVcAAJ,ProductC
0063000000B10xDAAR,Yankeedoodle20131DAAR,"",New,17667.84,Qualified Out,0,Omitted,"",70130000000ClewAAC,"","",2013-01-25,2013-08-29,00530000000ow7AAAQ,0013000000D7sVCAAZ,ProductC
0063000000B10xSAAR,Big Corp20121SAAR,"",New,2826.86,Qualified Out,0,Omitted,"","","","",2013-01-25,2012-06-25,0053000000124JjAAI,0013000000I5oBxAAJ,ProductD
0063000000B11QLAAZ,Yankeedoodle20131LAAZ,"",New,2120.14,Qualified Out,0,Omitted,"",70130000000Cig1AAC,"","",2013-01-25,2013-05-31,00530000000pXA1AAM,0013000000D7sdOAAR,ProductD
0063000000B1aiCAAR,Yankeedoodle20132CAAR,"",New,56537.10,Qualified Out,0,Omitted,"",70130000000Cj7MAAS,"","",2013-02-01,2013-04-20,00530000000pXA1AAM,0013000000EN7edAAD,ProductA
0063000000B1Hv3AAF,iCompany201313AAF,"",New,7067.14,Qualified Out,0,Omitted,"",70130000000CtRvAAK,"","",2013-01-25,2013-05-01,00530000000r1BuAAI,0013000000D8jm5AAB,ProductD
0063000000B1JdSAAV,iCompany20131SAAV,"",New,24734.98,Qualified Out,0,Omitted,"",70130000000Cj7MAAS,"","",2013-01-25,2013-08-06,00530000000qAf3AAE,0013000000D8jYsAAJ,ProductC
0063000000B1KNLAA3,Big Corp20121LAA3,"",New,6183.75,Qualified Out,0,Omitted,"",70130000000Cj7MAAS,"","",2013-01-26,2013-08-30,00530000000jHsfAAE,0013000000GtOcNAAV,ProductD
0063000000B1LHmAAN,iCompany20131mAAN,"",New,10600.71,Qualified Out,0,Omitted,"","","","",2013-01-26,2013-05-29,00530000000r1BuAAI,0013000000D8jOJAAZ,ProductC
0063000000B1LNyAAN,Big Corp20121yAAN,"",New,3392.23,Qualified Out,0,Omitted,"",70130000000ChOgAAK,"","",2013-01-26,2013-06-24,00530000000r1BuAAI,0013000000GtP50AAF,ProductD
0063000000B1LxiAAF,Yankeedoodle20131iAAF,"",New,0.35,Qualified Out,0,Omitted,"","","","",2013-01-26,2013-05-31,00530000000pXA1AAM,0013000000D7sKoAAJ,Defective
0063000000B1MRxAAN,Big Corp20131xAAN,"",New,9187.28,Qualified Out,0,Omitted,"","","","",2013-01-26,2013-07-25,00530000000jHsfAAE,0013000000CqVKWAA3,ProductC
0063000000B1QdKAAV,Big Corp20131KAAV,"",New,91872.79,Closed Lost,0,Omitted,"","","","",2013-01-29,2013-07-31,005800000044tnMAAQ,0013000000DBE2NAAX,ProductA
0063000000B1QJGAA3,Big Corp20121GAA3,B9900033,New,2826.86,Closed Won,100,Closed,"",70130000000Cig2AAC,"","",2013-01-29,2013-05-20,00530000000qAf3AAE,0013000000GtYsGAAV,ProductD
0063000000B1RB1AAN,iCompany201311AAN,B9900046,New,11853.00,Closed Won,100,Closed,"","","","",2013-01-29,2013-07-29,00530000000r1BuAAI,0013000000D8jUFAAZ,ProductC
0063000000B1RrRAAV,Big Corp20131RAAV,"",New,14134.28,Closed Lost,0,Omitted,"","","","",2013-01-29,2013-06-17,00530000000qAf3AAE,0013000000E1YPGAA3,ProductC
0063000000B1WNAAA3,iCompany20131AAA3,"",New,7067.14,Qualified Out,0,Omitted,"",70130000000ChYgAAK,"","",2013-01-31,2013-07-21,00530000000r1BuAAI,0013000000D8jUlAAJ,ProductD
0063000000B29HQAAZ,iCompany20132QAAZ,"",New,22261.48,Qualified Out,0,Omitted,"","","","",2013-02-05,2013-04-20,00530000000jHsfAAE,0013000000D8jEiAAJ,ProductC
0063000000B2AoqAAF,Yankeedoodle20132qAAF,"",New,42402.83,Qualified Out,0,Omitted,"",70130000000Cj7MAAS,"","",2013-02-06,2013-04-27,00530000000pXA1AAM,0013000000D7sdNAAR,ProductC
0063000000B2DEcAAN,iCompany20132cAAN,"",Add-On,106007.07,Qualified Out,0,Omitted,"","","","",2013-02-07,2013-08-06,00530000000pXA1AAM,0013000000D84CaAAJ,ProductA
0063000000B2DLEAA3,Big Corp20132EAA3,"",New,70671.38,Qualified Out,0,Omitted,"",70130000000Cj7MAAS,"","",2013-02-07,2013-05-08,00530000000pXA1AAM,0013000000DBECoAAP,ProductA
0063000000B2E5GAAV,iCompany20122GAAV,"",New,3091.87,Qualified Out,0,Omitted,"","","","",2013-02-07,2013-04-22,00530000000jHsfAAE,0013000000HF8RqAAL,ProductD
0063000000B2F2EAAV,Big Corp20122EAAV,"",New,21201.41,Qualified Out,0,Omitted,"",70130000000Cig2AAC,"","",2013-02-08,2013-09-13,00530000000r1BuAAI,0013000000HF9gYAAT,ProductC
0063000000B2FkpAAF,Big Corp20132pAAF,"",New,10600.71,Qualified Out,0,Omitted,"",70130000000Cj7MAAS,"","",2013-02-08,2013-06-12,00530000000jHsfAAE,0013000000E1Y6uAAF,ProductC
0063000000B2Fs0AAF,Yankeedoodle201320AAF,"",New,26501.77,Qualified Out,0,Omitted,"",70130000000Cj7MAAS,"","",2013-02-08,2013-04-21,00530000000jHsfAAE,0013000000D7sSKAAZ,ProductC
0063000000B2H7BAAV,Big Corp20122BAAV,"",New,70671.38,Qualified Out,0,Omitted,"","","","",2013-02-09,2013-05-01,00530000000pXA1AAM,0013000000HFF2HAAX,ProductA
0063000000B2Ht5AAF,iCompany201325AAF,"",New,70671.38,Qualified Out,0,Omitted,"",70130000000Cig1AAC,"","",2013-02-09,2013-04-23,00530000000pXA1AAM,0013000000D8ikaAAB,ProductA
0063000000B2HxdAAF,Big Corp20122dAAF,"",New,3533.57,Qualified Out,0,Omitted,"","","","",2013-02-09,2013-12-10,00530000000r1BuAAI,0013000000HFGIPAA5,ProductD
0063000000B2Na7AAF,Big Corp201227AAF,"",New,1766.78,Qualified Out,0,Omitted,"",70130000000ChYhAAK,"","",2013-02-12,2013-04-27,00530000000r1BuAAI,0013000000HFODEAA5,ProductD
0063000000B2NrPAAV,iCompany20132PAAV,"",New,30918.73,Qualified Out,0,Omitted,"",70130000000CoHgAAK,"","",2013-02-12,2013-08-01,00530000000qAf3AAE,0013000000D8jRGAAZ,ProductC
0063000000B2Ru8AAF,iCompany201328AAF,"",New,8833.92,Qualified Out,0,Omitted,"","","","",2013-02-14,2013-09-17,00530000000r1BuAAI,0013000000D8jDjAAJ,ProductD
0063000000B2SijAAF,Big Corp20122jAAF,"",New,17667.84,Qualified Out,0,Omitted,"","","","",2013-02-15,2013-08-13,00530000000r1BuAAI,0013000000GteWIAAZ,ProductC
0063000000B2T51AAF,Big Corp201221AAF,"",New,35335.69,Qualified Out,0,Omitted,"",70130000000CwzOAAS,"","",2013-02-15,2013-04-21,00530000000jHsfAAE,0013000000HFX6NAAX,ProductC
